"PERSON_ID","Emp_contract"
58379,"TEMP|1|6"
58380,"TEMP|1|6"
58381,"TEMP|1|6"
58382,"TEMP|1|6"
58391,"TEMP|1|6"
58392,"TEMP|1|1"
58402,"TEMP|2|1"
58406,"TEMP|1|6"
58416,"TEMP|1|6"
58439,"TEMP|1|6"
58444,"TEMP|1|2"
58448,"TEMP|2|1"
58449,"TEMP|1|6"
58453,"TEMP|1|5"
58454,"TEMP|2|2"
58456,"TEMP|1|5"
58460,"TEMP|1|6"
58462,"TEMP|1|6"
58465,"TEMP|1|6"
58466,"TEMP|1|6"
58471,"TEMP|1|6"
58473,"TEMP|1|6"
58479,"TEMP|2|1"
58486,"TEMP|1|6"
58497,"TEMP|1|6"
58509,"TEMP|1|6"
58520,"TEMP|1|6"
58522,"TEMP|1|5"
58527,"TEMP|1|6"
58531,"TEMP|1|1"
58533,"TEMP|1|6"
58534,"TEMP|1|5"
58536,"TEMP|1|6"
58538,"TEMP|2|2"
58539,"TEMP|1|6"
58541,"TEMP|1|6"
58550,"TEMP|1|6"
58552,"TEMP|1|5"
58555,"TEMP|2|1"
58558,"TEMP|2|2"
58564,"TEMP|1|5"
58565,"TEMP|1|6"
58569,"TEMP|1|6"
58571,"TEMP|1|6"
58573,"TEMP|1|6"
58575,"TEMP|2|1"
58578,"TEMP|1|6"
58579,"TEMP|1|6"
58580,"TEMP|1|6"
58582,"TEMP|1|6"
58592,"TEMP|2|1"
58595,"TEMP|1|6"
58599,"TEMP|1|6"
58604,"TEMP|1|6"
58619,"TEMP|1|6"
58624,"TEMP|1|6"
58630,"TEMP|1|6"
58631,"TEMP|2|1"
58633,"TEMP|1|6"
58638,"TEMP|2|1"
58640,"TEMP|1|5"
58642,"TEMP|1|6"
58644,"TEMP|1|6"
58653,"TEMP|1|6"
58654,"TEMP|1|5"
58658,"TEMP|2|2"
58659,"TEMP|1|6"
58663,"TEMP|1|6"
58678,"TEMP|1|6"
58679,"TEMP|1|6"
58697,"TEMP|1|6"
58698,"TEMP|2|2"
58701,"TEMP|1|6"
58704,"TEMP|1|6"
58708,"TEMP|1|6"
58710,"TEMP|1|6"
58712,"TEMP|1|6"
58713,"TEMP|1|6"
58714,"TEMP|1|6"
58715,"TEMP|1|5"
58719,"TEMP|1|2"
58720,"TEMP|1|5"
58727,"TEMP|1|3"
58729,"TEMP|1|6"
58731,"TEMP|2|1"
58732,"TEMP|1|5"
58742,"TEMP|1|6"
58748,"TEMP|1|6"
58756,"TEMP|1|6"
58772,"TEMP|1|6"
58773,"TEMP|2|2"
58787,"TEMP|1|5"
58793,"TEMP|1|6"
58794,"TEMP|1|6"
58799,"TEMP|1|6"
58800,"TEMP|1|6"
58802,"TEMP|1|6"
58803,"TEMP|1|6"
58815,"TEMP|1|6"
58818,"TEMP|1|6"
58827,"TEMP|1|5"
58828,"TEMP|2|1"
58831,"TEMP|1|6"
58838,"TEMP|1|5"
58839,"TEMP|1|6"
58843,"TEMP|1|6"
58852,"TEMP|1|1"
58861,"TEMP|1|6"
58862,"TEMP|1|6"
58863,"TEMP|1|6"
58866,"TEMP|1|6"
58873,"TEMP|1|6"
58878,"TEMP|1|6"
58884,"TEMP|1|6"
58886,"TEMP|1|1"
58891,"TEMP|1|6"
58904,"TEMP|1|6"
58909,"TEMP|1|6"
58919,"TEMP|1|6"
58920,"TEMP|1|6"
58921,"TEMP|1|6"
58922,"TEMP|1|6"
58929,"TEMP|1|5"
58936,"TEMP|1|6"
58939,"TEMP|1|6"
58943,"TEMP|1|5"
58945,"TEMP|1|6"
58953,"TEMP|2|1"
58966,"TEMP|1|6"
58967,"TEMP|1|6"
58968,"TEMP|1|5"
58970,"TEMP|1|6"
58974,"TEMP|2|1"
58976,"TEMP|1|6"
58983,"TEMP|1|5"
58984,"TEMP|1|6"
58987,"TEMP|2|1"
58996,"TEMP|2|1"
59001,"TEMP|1|6"
59007,"TEMP|1|6"
59015,"TEMP|1|6"
59018,"TEMP|2|1"
59023,"TEMP|1|6"
59026,"TEMP|1|6"
59028,"TEMP|1|6"
59039,"TEMP|1|5"
59043,"TEMP|1|6"
59047,"TEMP|1|6"
59050,"TEMP|1|6"
59052,"TEMP|1|6"
59053,"TEMP|1|3"
59054,"TEMP|1|5"
59057,"TEMP|1|6"
59060,"TEMP|1|6"
59067,"TEMP|1|5"
59070,"TEMP|1|6"
59071,"TEMP|1|6"
59077,"TEMP|1|5"
59088,"TEMP|1|5"
59093,"TEMP|1|6"
59096,"TEMP|1|5"
59097,"TEMP|1|6"
59099,"TEMP|1|6"
59100,"TEMP|2|1"
59103,"TEMP|1|6"
59104,"TEMP|2|2"
59105,"TEMP|1|6"
59113,"TEMP|1|6"
59114,"TEMP|1|6"
59115,"TEMP|1|6"
59119,"TEMP|1|6"
59121,"TEMP|2|1"
59126,"TEMP|1|5"
59128,"TEMP|2|2"
59129,"TEMP|1|6"
59134,"TEMP|1|5"
59135,"TEMP|1|6"
59136,"TEMP|1|6"
59139,"TEMP|1|6"
59143,"TEMP|2|1"
59147,"TEMP|1|6"
59148,"TEMP|1|5"
59154,"TEMP|1|6"
59156,"TEMP|1|6"
59159,"TEMP|1|6"
59163,"TEMP|1|5"
59164,"TEMP|1|6"
59166,"TEMP|1|5"
59167,"TEMP|1|6"
59173,"TEMP|1|6"
59176,"TEMP|1|6"
59178,"TEMP|1|6"
59185,"TEMP|2|1"
59194,"TEMP|1|6"
59195,"TEMP|1|6"
59206,"TEMP|1|6"
59213,"TEMP|1|6"
59214,"TEMP|2|1"
59215,"TEMP|1|6"
59222,"TEMP|1|6"
59224,"TEMP|1|5"
59225,"TEMP|1|6"
59226,"TEMP|1|6"
59233,"TEMP|1|6"
59237,"TEMP|1|4"
59238,"TEMP|2|1"
59239,"TEMP|1|6"
59241,"TEMP|1|6"
59245,"TEMP|1|6"
59254,"TEMP|1|5"
59257,"TEMP|1|6"
59269,"TEMP|1|6"
59271,"TEMP|1|6"
59272,"TEMP|1|1"
59273,"TEMP|1|6"
59274,"TEMP|1|5"
59275,"TEMP|2|1"
59279,"TEMP|1|6"
59280,"TEMP|1|6"
59281,"TEMP|1|6"
59282,"TEMP|1|6"
59283,"TEMP|1|6"
59292,"TEMP|1|6"
59298,"TEMP|1|6"
59305,"TEMP|2|1"
59311,"TEMP|1|6"
59315,"TEMP|1|6"
59319,"TEMP|1|5"
59320,"TEMP|2|1"
59340,"TEMP|1|6"
59344,"TEMP|1|1"
59345,"TEMP|1|5"
59351,"TEMP|1|6"
59353,"TEMP|1|6"
59362,"TEMP|1|6"
59369,"TEMP|1|6"
59389,"TEMP|2|1"
59392,"TEMP|1|6"
59403,"TEMP|1|6"
59409,"TEMP|1|6"
59412,"TEMP|1|6"
59415,"TEMP|1|6"
59418,"TEMP|1|6"
59420,"TEMP|1|6"
59424,"TEMP|1|6"
59427,"TEMP|1|6"
59434,"TEMP|1|6"
59436,"TEMP|2|2"
59437,"TEMP|1|6"
59444,"TEMP|1|6"
59450,"TEMP|1|6"
59453,"TEMP|1|6"
59465,"TEMP|1|5"
59467,"TEMP|1|6"
59471,"TEMP|1|6"
59477,"TEMP|1|6"
59478,"TEMP|1|6"
59479,"TEMP|1|6"
59486,"TEMP|1|6"
59489,"TEMP|1|6"
59495,"TEMP|1|6"
59499,"TEMP|1|6"
59500,"TEMP|1|6"
59510,"TEMP|1|6"
59514,"TEMP|1|6"
59515,"TEMP|1|6"
59517,"TEMP|1|6"
59518,"TEMP|2|1"
59525,"TEMP|1|3"
59534,"TEMP|1|6"
59536,"TEMP|1|6"
59538,"TEMP|2|2"
59540,"TEMP|1|6"
59544,"TEMP|1|6"
59546,"TEMP|1|6"
59548,"TEMP|1|6"
59549,"TEMP|1|6"
59551,"TEMP|1|6"
59557,"TEMP|1|6"
59558,"TEMP|1|5"
59561,"TEMP|1|6"
59565,"TEMP|1|6"
59569,"TEMP|1|6"
59574,"TEMP|1|5"
59576,"TEMP|2|1"
59578,"TEMP|1|6"
59579,"TEMP|1|6"
59582,"TEMP|2|2"
59589,"TEMP|1|5"
59594,"TEMP|1|6"
59596,"TEMP|1|6"
59598,"TEMP|1|6"
59611,"TEMP|1|6"
59615,"TEMP|2|1"
59620,"TEMP|1|6"
59623,"TEMP|1|6"
59633,"TEMP|1|6"
59635,"TEMP|1|6"
59639,"TEMP|1|2"
59640,"TEMP|1|6"
59641,"TEMP|1|6"
59647,"TEMP|2|1"
59650,"TEMP|1|5"
59653,"TEMP|1|6"
59655,"TEMP|2|1"
59657,"TEMP|1|5"
59659,"TEMP|1|6"
59663,"TEMP|2|2"
59664,"TEMP|1|6"
59666,"TEMP|1|6"
59670,"TEMP|1|6"
59673,"TEMP|1|6"
59677,"TEMP|1|6"
59678,"TEMP|1|5"
59682,"TEMP|1|6"
59684,"TEMP|1|6"
59693,"TEMP|1|5"
59705,"TEMP|1|3"
59713,"TEMP|1|6"
59715,"TEMP|1|6"
59716,"TEMP|1|6"
59727,"TEMP|1|1"
59733,"TEMP|1|6"
59743,"TEMP|1|6"
59753,"TEMP|2|2"
59757,"TEMP|1|2"
59759,"TEMP|2|2"
59765,"TEMP|1|5"
59770,"TEMP|1|6"
59776,"TEMP|1|6"
59786,"TEMP|1|6"
59796,"TEMP|1|6"
59805,"TEMP|1|6"
59810,"TEMP|1|6"
59816,"TEMP|1|6"
59822,"TEMP|1|6"
59824,"TEMP|2|2"
59833,"TEMP|1|6"
59835,"TEMP|1|6"
59841,"TEMP|1|3"
59843,"TEMP|1|6"
59851,"TEMP|1|6"
59857,"TEMP|1|6"
59859,"TEMP|1|6"
59860,"TEMP|1|6"
59878,"TEMP|1|6"
59879,"TEMP|1|6"
59883,"TEMP|1|5"
59887,"TEMP|1|6"
59895,"TEMP|1|6"
59896,"TEMP|2|2"
59903,"TEMP|1|6"
59904,"TEMP|2|1"
59907,"TEMP|1|6"
59916,"TEMP|1|6"
59925,"TEMP|1|6"
59927,"TEMP|1|6"
59931,"TEMP|1|6"
59932,"TEMP|1|6"
59933,"TEMP|2|1"
59934,"TEMP|1|6"
59936,"TEMP|2|2"
59938,"TEMP|1|5"
59940,"TEMP|1|6"
59942,"TEMP|1|6"
59943,"TEMP|1|6"
59948,"TEMP|1|6"
59950,"TEMP|2|1"
59960,"TEMP|1|5"
59970,"TEMP|1|6"
59973,"TEMP|1|6"
59975,"TEMP|1|6"
59981,"TEMP|2|1"
59986,"TEMP|1|6"
59989,"TEMP|1|6"
59990,"TEMP|1|6"
59993,"TEMP|1|6"
59994,"TEMP|1|6"
59998,"TEMP|1|6"
60002,"TEMP|1|6"
60007,"TEMP|1|6"
60009,"TEMP|1|6"
60017,"TEMP|1|6"
60024,"TEMP|1|6"
60027,"TEMP|1|2"
60037,"TEMP|1|6"
60041,"TEMP|1|6"
60043,"TEMP|1|6"
60044,"TEMP|1|6"
60054,"TEMP|1|6"
60055,"TEMP|1|6"
60059,"TEMP|1|5"
60061,"TEMP|1|6"
60068,"TEMP|1|6"
60069,"TEMP|1|6"
60080,"TEMP|2|2"
60081,"TEMP|1|6"
60086,"TEMP|2|2"
60088,"TEMP|2|1"
60097,"TEMP|1|6"
60098,"TEMP|2|1"
60099,"TEMP|1|6"
60104,"TEMP|1|6"
60105,"TEMP|1|6"
60108,"TEMP|1|3"
60116,"TEMP|1|6"
60121,"TEMP|1|4"
60122,"TEMP|1|6"
60123,"TEMP|2|1"
60124,"TEMP|1|1"
60130,"TEMP|1|6"
60136,"TEMP|2|1"
60143,"TEMP|1|6"
60146,"TEMP|1|6"
60157,"TEMP|1|6"
60161,"TEMP|1|6"
60162,"TEMP|1|6"
60165,"TEMP|1|6"
60166,"TEMP|1|6"
60169,"TEMP|1|6"
60174,"TEMP|1|6"
60176,"TEMP|1|5"
60179,"TEMP|1|6"
60182,"TEMP|2|1"
60183,"TEMP|1|3"
60185,"TEMP|2|2"
60188,"TEMP|2|1"
60190,"TEMP|1|6"
60192,"TEMP|1|6"
60201,"TEMP|1|6"
60205,"TEMP|1|6"
60207,"TEMP|2|1"
60210,"TEMP|1|6"
60212,"TEMP|1|6"
60220,"TEMP|1|6"
60222,"TEMP|1|6"
60225,"TEMP|1|6"
60228,"TEMP|1|6"
60250,"TEMP|2|2"
60252,"TEMP|1|6"
60253,"TEMP|1|6"
60256,"TEMP|2|1"
60257,"TEMP|1|6"
60265,"TEMP|1|2"
60266,"TEMP|2|1"
60273,"TEMP|1|6"
60278,"TEMP|1|6"
60279,"TEMP|1|6"
60286,"TEMP|1|6"
60287,"TEMP|1|6"
60290,"TEMP|1|6"
60304,"TEMP|1|6"
60308,"TEMP|1|6"
60314,"TEMP|1|6"
60317,"TEMP|1|5"
60318,"TEMP|2|1"
60323,"TEMP|1|6"
60325,"TEMP|1|6"
60329,"TEMP|1|6"
60332,"TEMP|2|1"
60341,"TEMP|1|5"
60360,"TEMP|1|6"
60361,"TEMP|1|5"
60367,"TEMP|1|6"
60369,"TEMP|1|6"
60376,"TEMP|2|1"
60387,"TEMP|1|6"
60388,"TEMP|1|6"
60393,"TEMP|1|6"
60396,"TEMP|1|6"
60400,"TEMP|1|6"
60406,"TEMP|2|1"
60407,"TEMP|1|6"
60411,"TEMP|2|1"
60420,"TEMP|2|1"
60426,"TEMP|2|2"
60427,"TEMP|1|6"
60438,"TEMP|1|1"
60443,"TEMP|1|6"
60468,"TEMP|1|6"
60471,"TEMP|2|2"
60484,"TEMP|1|1"
60485,"TEMP|1|2"
60492,"TEMP|1|6"
60497,"TEMP|1|6"
60504,"TEMP|1|6"
60509,"TEMP|1|6"
60510,"TEMP|1|6"
60512,"TEMP|1|6"
60513,"TEMP|1|6"
60520,"TEMP|1|6"
60523,"TEMP|1|6"
60529,"TEMP|1|6"
60535,"TEMP|1|6"
60536,"TEMP|1|6"
60550,"TEMP|1|6"
60554,"TEMP|1|6"
60555,"TEMP|1|6"
60560,"TEMP|1|6"
60567,"TEMP|1|6"
60568,"TEMP|1|6"
60576,"TEMP|1|6"
60581,"TEMP|1|6"
60586,"TEMP|2|1"
60600,"TEMP|2|2"
60613,"TEMP|1|2"
60615,"TEMP|1|6"
60616,"TEMP|1|6"
60617,"TEMP|2|1"
60620,"TEMP|1|6"
60621,"TEMP|2|1"
60629,"TEMP|1|6"
60635,"TEMP|1|5"
60636,"TEMP|2|1"
60647,"TEMP|1|2"
60648,"TEMP|1|6"
60651,"TEMP|1|6"
60658,"TEMP|1|2"
60665,"TEMP|1|6"
60669,"TEMP|1|6"
60674,"TEMP|1|6"
60683,"TEMP|1|6"
60686,"TEMP|1|6"
60693,"TEMP|2|1"
60711,"TEMP|1|6"
60712,"TEMP|1|6"
60723,"TEMP|1|6"
60724,"TEMP|1|6"
60726,"TEMP|1|6"
60727,"TEMP|1|6"
60740,"TEMP|2|1"
60741,"TEMP|2|1"
60752,"TEMP|1|6"
60753,"TEMP|1|6"
60760,"TEMP|1|2"
60761,"TEMP|2|1"
60766,"TEMP|1|6"
60767,"TEMP|2|1"
60773,"TEMP|1|1"
60774,"TEMP|1|6"
60775,"TEMP|2|1"
60784,"TEMP|1|6"
60785,"TEMP|2|1"
60803,"TEMP|1|6"
60808,"TEMP|1|6"
60818,"TEMP|1|5"
60821,"TEMP|2|2"
60826,"TEMP|1|6"
60828,"TEMP|1|5"
60832,"TEMP|1|6"
60833,"TEMP|1|6"
60834,"TEMP|2|1"
60838,"TEMP|1|6"
60844,"TEMP|2|1"
60848,"TEMP|2|3"
60850,"TEMP|1|6"
60853,"TEMP|1|6"
60862,"TEMP|1|6"
60873,"TEMP|1|6"
60876,"TEMP|1|6"
60878,"TEMP|1|6"
60879,"TEMP|1|1"
60890,"TEMP|1|6"
60894,"TEMP|1|5"
60900,"TEMP|1|5"
60902,"TEMP|1|2"
60920,"TEMP|1|6"
60923,"TEMP|1|6"
60926,"TEMP|1|6"
60931,"TEMP|1|6"
60933,"TEMP|1|5"
60934,"TEMP|1|6"
60946,"TEMP|1|6"
60947,"TEMP|1|6"
60949,"TEMP|1|6"
60955,"TEMP|1|6"
60958,"TEMP|1|6"
60959,"TEMP|1|6"
60967,"TEMP|1|6"
60974,"TEMP|1|6"
60981,"TEMP|1|6"
60997,"TEMP|1|5"
61001,"TEMP|1|6"
61004,"TEMP|1|6"
61008,"TEMP|1|6"
61011,"TEMP|1|3"
61013,"TEMP|2|1"
61018,"TEMP|1|6"
61030,"TEMP|1|6"
61033,"TEMP|1|6"
61036,"TEMP|1|6"
61038,"TEMP|1|5"
61049,"TEMP|2|1"
61056,"TEMP|2|2"
61058,"TEMP|1|6"
61061,"TEMP|1|6"
61063,"TEMP|1|6"
61064,"TEMP|1|6"
61068,"TEMP|1|6"
61069,"TEMP|1|6"
61073,"TEMP|2|1"
61084,"TEMP|1|6"
61093,"TEMP|1|6"
61094,"TEMP|1|5"
61096,"TEMP|1|6"
61097,"TEMP|1|6"
61098,"TEMP|1|6"
61101,"TEMP|1|6"
61106,"TEMP|1|6"
61119,"TEMP|1|5"
61120,"TEMP|1|6"
61133,"TEMP|1|6"
61135,"TEMP|2|1"
61137,"TEMP|1|6"
61145,"TEMP|1|6"
61147,"TEMP|1|6"
61151,"TEMP|1|6"
61154,"TEMP|1|2"
61159,"TEMP|2|1"
61169,"TEMP|1|6"
61171,"TEMP|1|6"
61177,"TEMP|1|6"
61178,"TEMP|1|6"
61183,"TEMP|1|6"
61189,"TEMP|2|2"
61190,"TEMP|1|6"
61192,"TEMP|1|6"
61198,"TEMP|2|1"
61199,"TEMP|1|6"
61201,"TEMP|1|6"
61206,"TEMP|1|6"
61209,"TEMP|1|6"
61212,"TEMP|1|6"
61218,"TEMP|1|6"
61219,"TEMP|1|6"
61224,"TEMP|1|6"
61227,"TEMP|1|6"
61228,"TEMP|1|6"
61232,"TEMP|1|6"
61239,"TEMP|1|6"
61242,"TEMP|1|6"
61243,"TEMP|1|6"
61245,"TEMP|1|6"
61248,"TEMP|1|6"
61250,"TEMP|1|6"
61251,"TEMP|1|6"
61252,"TEMP|1|6"
61258,"TEMP|1|5"
61265,"TEMP|1|6"
61270,"TEMP|1|6"
61273,"TEMP|1|6"
61274,"TEMP|1|6"
61289,"TEMP|1|6"
61291,"TEMP|1|6"
61306,"TEMP|1|6"
61309,"TEMP|1|6"
61318,"TEMP|1|5"
61320,"TEMP|1|6"
61324,"TEMP|1|2"
61328,"TEMP|1|6"
61329,"TEMP|1|6"
61331,"TEMP|1|6"
61333,"TEMP|2|2"
61336,"TEMP|1|6"
61345,"TEMP|1|6"
61346,"TEMP|1|6"
61352,"TEMP|1|6"
61354,"TEMP|1|6"
61358,"TEMP|1|6"
61362,"TEMP|1|6"
61363,"TEMP|1|6"
61366,"TEMP|2|1"
61370,"TEMP|1|6"
61377,"TEMP|1|6"
61378,"TEMP|1|6"
61390,"TEMP|1|6"
61402,"TEMP|2|1"
61408,"TEMP|1|6"
61410,"TEMP|1|6"
61419,"TEMP|1|6"
61420,"TEMP|2|2"
61423,"TEMP|1|1"
61424,"TEMP|1|6"
61425,"TEMP|1|5"
61429,"TEMP|1|6"
61432,"TEMP|1|5"
61436,"TEMP|1|6"
61439,"TEMP|1|6"
61443,"TEMP|1|6"
61444,"TEMP|1|6"
61446,"TEMP|1|6"
61450,"TEMP|1|5"
61451,"TEMP|1|5"
61455,"TEMP|1|6"
61460,"TEMP|1|6"
61463,"TEMP|1|6"
61464,"TEMP|1|6"
61470,"TEMP|1|6"
61475,"TEMP|2|1"
61477,"TEMP|1|6"
61486,"TEMP|1|6"
61488,"TEMP|1|6"
61493,"TEMP|1|6"
61499,"TEMP|1|1"
61500,"TEMP|1|6"
61503,"TEMP|1|6"
61504,"TEMP|1|6"
61507,"TEMP|1|6"
61508,"TEMP|1|6"
61512,"TEMP|1|6"
61520,"TEMP|1|6"
61522,"TEMP|2|2"
61525,"TEMP|1|6"
61527,"TEMP|2|1"
61529,"TEMP|1|6"
61537,"TEMP|1|6"
61538,"TEMP|1|6"
61539,"TEMP|2|2"
61541,"TEMP|1|6"
61548,"TEMP|1|6"
61555,"TEMP|1|6"
61557,"TEMP|1|6"
61567,"TEMP|1|6"
61572,"TEMP|1|6"
61573,"TEMP|1|6"
61583,"TEMP|1|6"
61585,"TEMP|1|6"
61596,"TEMP|2|2"
61600,"TEMP|1|6"
61608,"TEMP|1|6"
61609,"TEMP|1|6"
61612,"TEMP|1|6"
61623,"TEMP|1|6"
61628,"TEMP|1|6"
61630,"TEMP|1|6"
61639,"TEMP|1|6"
61641,"TEMP|1|6"
61643,"TEMP|1|6"
61646,"TEMP|1|6"
61649,"TEMP|1|6"
61650,"TEMP|1|6"
61652,"TEMP|1|6"
61657,"TEMP|1|6"
61661,"TEMP|1|6"
61662,"TEMP|1|6"
61666,"TEMP|2|2"
61667,"TEMP|1|1"
61668,"TEMP|1|6"
61672,"TEMP|1|6"
61674,"TEMP|1|6"
61683,"TEMP|1|6"
61684,"TEMP|1|6"
61688,"TEMP|1|6"
61690,"TEMP|1|6"
61694,"TEMP|2|2"
61695,"TEMP|1|6"
61699,"TEMP|1|6"
61701,"TEMP|1|6"
61705,"TEMP|1|6"
61706,"TEMP|1|5"
61712,"TEMP|1|6"
61713,"TEMP|1|6"
61715,"TEMP|1|6"
61717,"TEMP|1|6"
61733,"TEMP|1|6"
61734,"TEMP|1|6"
61737,"TEMP|1|6"
61741,"TEMP|1|6"
61746,"TEMP|1|6"
61749,"TEMP|2|1"
61759,"TEMP|1|6"
61764,"TEMP|1|6"
61766,"TEMP|1|5"
61776,"TEMP|1|6"
61777,"TEMP|1|6"
61779,"TEMP|1|6"
61781,"TEMP|1|6"
61783,"TEMP|1|6"
61789,"TEMP|1|6"
61793,"TEMP|1|5"
61795,"TEMP|1|5"
61806,"TEMP|1|5"
61807,"TEMP|1|6"
61808,"TEMP|1|6"
61809,"TEMP|1|6"
61810,"TEMP|1|6"
61811,"TEMP|1|6"
61812,"TEMP|1|6"
61815,"TEMP|2|2"
61819,"TEMP|1|5"
61820,"TEMP|2|1"
61831,"TEMP|1|6"
61834,"TEMP|1|6"
61837,"TEMP|2|1"
61839,"TEMP|2|2"
61841,"TEMP|1|6"
61844,"TEMP|2|1"
61847,"TEMP|2|2"
61848,"TEMP|2|2"
61849,"TEMP|1|6"
61852,"TEMP|1|6"
61853,"TEMP|1|6"
61859,"TEMP|1|2"
61862,"TEMP|1|6"
61866,"TEMP|1|6"
61867,"TEMP|1|1"
61868,"TEMP|1|6"
61871,"TEMP|1|6"
61873,"TEMP|1|6"
61875,"TEMP|1|6"
61882,"TEMP|1|6"
61890,"TEMP|1|6"
61893,"TEMP|1|6"
61896,"TEMP|1|6"
61899,"TEMP|1|6"
61904,"TEMP|1|5"
61907,"TEMP|1|6"
61909,"TEMP|1|6"
61910,"TEMP|2|1"
61915,"TEMP|2|1"
61922,"TEMP|1|6"
61923,"TEMP|1|6"
61931,"TEMP|1|6"
61934,"TEMP|1|6"
61940,"TEMP|1|6"
61942,"TEMP|1|6"
61944,"TEMP|1|2"
61949,"TEMP|1|6"
61953,"TEMP|1|6"
61959,"TEMP|1|2"
61960,"TEMP|1|6"
61968,"TEMP|1|6"
61978,"TEMP|1|6"
61981,"TEMP|1|6"
61983,"TEMP|1|6"
61996,"TEMP|1|6"
62003,"TEMP|1|6"
62006,"TEMP|1|6"
62013,"TEMP|2|2"
62015,"TEMP|1|5"
62023,"TEMP|1|6"
62030,"TEMP|1|6"
62033,"TEMP|1|6"
62038,"TEMP|1|6"
62047,"TEMP|1|6"
62051,"TEMP|1|6"
62056,"TEMP|1|6"
62057,"TEMP|1|6"
62060,"TEMP|1|2"
62064,"TEMP|1|6"
62067,"TEMP|1|5"
62071,"TEMP|1|6"
62075,"TEMP|1|6"
62078,"TEMP|1|6"
62079,"TEMP|1|6"
62082,"TEMP|1|6"
62084,"TEMP|1|6"
62085,"TEMP|1|6"
62086,"TEMP|1|6"
62088,"TEMP|1|6"
62089,"TEMP|1|6"
62090,"TEMP|1|1"
62098,"TEMP|2|2"
62101,"TEMP|1|6"
62108,"TEMP|1|5"
62110,"TEMP|1|6"
62111,"TEMP|1|6"
62115,"TEMP|1|6"
62117,"TEMP|1|6"
62120,"TEMP|1|6"
62124,"TEMP|1|6"
62127,"TEMP|1|6"
62129,"TEMP|1|6"
62133,"TEMP|1|6"
62134,"TEMP|1|6"
62142,"TEMP|1|6"
62144,"TEMP|1|6"
62147,"TEMP|2|1"
62148,"TEMP|1|1"
62153,"TEMP|2|2"
62156,"TEMP|2|1"
62158,"TEMP|1|6"
62159,"TEMP|1|6"
62163,"TEMP|1|5"
62165,"TEMP|1|6"
62170,"TEMP|1|6"
62173,"TEMP|2|1"
62177,"TEMP|1|6"
62178,"TEMP|1|6"
62179,"TEMP|2|1"
62183,"TEMP|1|6"
62187,"TEMP|1|6"
62188,"TEMP|1|6"
62190,"TEMP|1|6"
62191,"TEMP|1|6"
62192,"TEMP|1|6"
62195,"TEMP|1|6"
62197,"TEMP|1|6"
62201,"TEMP|1|5"
62203,"TEMP|1|6"
62206,"TEMP|1|6"
62208,"TEMP|2|1"
62210,"TEMP|1|6"
62214,"TEMP|1|3"
62215,"TEMP|1|5"
62219,"TEMP|1|5"
62220,"TEMP|1|6"
62223,"TEMP|1|6"
62225,"TEMP|1|1"
62230,"TEMP|2|1"
62239,"TEMP|1|1"
62240,"TEMP|1|6"
62245,"TEMP|1|6"
62248,"TEMP|1|6"
62249,"TEMP|1|6"
62250,"TEMP|1|6"
62259,"TEMP|1|6"
62263,"TEMP|1|6"
62266,"TEMP|1|6"
62267,"TEMP|1|6"
62273,"TEMP|1|6"
62280,"TEMP|1|6"
62282,"TEMP|1|5"
62283,"TEMP|1|6"
62287,"TEMP|1|6"
62289,"TEMP|1|6"
62293,"TEMP|1|5"
62295,"TEMP|1|6"
62297,"TEMP|1|6"
62306,"TEMP|2|2"
62317,"TEMP|1|6"
62321,"TEMP|1|6"
62327,"TEMP|2|1"
62328,"TEMP|1|6"
62329,"TEMP|1|5"
62332,"TEMP|1|4"
62336,"TEMP|1|6"
62337,"TEMP|2|1"
62339,"TEMP|1|6"
62345,"TEMP|2|1"
62346,"TEMP|1|6"
62353,"TEMP|1|5"
62361,"TEMP|1|6"
62373,"TEMP|1|6"
62375,"TEMP|2|1"
62377,"TEMP|1|6"
62380,"TEMP|1|6"
62381,"TEMP|1|6"
62392,"TEMP|1|6"
62401,"TEMP|1|6"
62404,"TEMP|1|6"
62405,"TEMP|1|6"
62406,"TEMP|1|6"
62409,"TEMP|1|5"
62420,"TEMP|1|6"
62424,"TEMP|2|2"
62430,"TEMP|1|5"
62446,"TEMP|1|6"
62447,"TEMP|1|5"
62448,"TEMP|1|6"
62449,"TEMP|1|6"
62451,"TEMP|2|1"
62453,"TEMP|1|6"
62460,"TEMP|1|6"
62466,"TEMP|1|6"
62474,"TEMP|1|5"
62476,"TEMP|1|6"
62478,"TEMP|2|2"
62479,"TEMP|1|6"
62483,"TEMP|1|6"
62484,"TEMP|2|1"
62486,"TEMP|1|2"
62489,"TEMP|1|6"
62490,"TEMP|1|6"
62498,"TEMP|1|5"
62499,"TEMP|1|5"
62508,"TEMP|1|5"
62512,"TEMP|2|1"
62515,"TEMP|1|6"
62518,"TEMP|1|6"
62520,"TEMP|1|6"
62523,"TEMP|1|6"
62526,"TEMP|1|6"
62527,"TEMP|1|6"
62528,"TEMP|1|6"
62531,"TEMP|1|6"
62533,"TEMP|1|6"
62536,"TEMP|1|6"
62541,"TEMP|1|6"
62542,"TEMP|1|6"
62543,"TEMP|1|6"
62551,"TEMP|1|6"
62554,"TEMP|1|6"
62560,"TEMP|1|6"
62562,"TEMP|2|1"
62563,"TEMP|1|1"
62572,"TEMP|1|6"
62583,"TEMP|1|5"
