"PERSON_ID","Job_42","insee","SEX","IS_STUDENT","household_type","AGE_2018","activity_type","Highest_diploma","target"
47729,"csp_4_2","56173","Female",FALSE,"TYPEMR_4_1",48,"act-1-1","EDUC1.6",95.8858
47739,"csp_7_5","56175","Female",FALSE,"TYPEMR_1_2",89,"act-2-1","EDUC1.1",84.7422
47741,"csp_7_4","56175","Male",FALSE,"TYPEMR_4_3",61,"act-2-1","EDUC1.4",110.7079
47742,"csp_7_7","56176","Female",FALSE,"TYPEMR_1_2",89,"act-2-1","EDUC1.1",87.7358
47746,"csp_4_3","56177","Female",FALSE,"TYPEMR_4_1",57,"act-1-1","EDUC1.7",79.372
47751,"csp_8_5","56177","Female",FALSE,"TYPEMR_4_4",43,"act-2-5","EDUC1.3",74.7129
47752,"csp_7_7","56177","Female",FALSE,"TYPEMR_4_4",67,"act-2-1","EDUC1.1",79.7062
47754,"csp_6_7","56178","Female",FALSE,"TYPEMR_4_1",56,"act-1-1","EDUC1.3",96.9874
47755,"csp_4_2","56178","Female",FALSE,"TYPEMR_4_1",46,"act-1-1","EDUC1.7",66.9783
47759,"csp_7_8","56178","Male",FALSE,"TYPEMR_1_1",79,"act-2-1","EDUC1.2",103.7384
47760,"csp_6_4","56178","Male",FALSE,"TYPEMR_4_1",38,"act-1-1","EDUC1.3",91.5225
47761,"csp_7_7","56178","Female",FALSE,"TYPEMR_1_2",73,"act-2-1","EDUC1.1",77.5496
47762,"csp_8_4","56178","Female",TRUE,"TYPEMR_1_2",21,"act-2-2","EDUC1.4",73.5769
47766,"csp_6_7","56178","Male",FALSE,"TYPEMR_4_3",29,"act-1-2","EDUC1.4",98.1445
47768,"csp_2_2","56178","Male",FALSE,"TYPEMR_4_1",40,"act-1-1","EDUC1.6",91.9461
47769,"csp_7_7","56178","Female",TRUE,"TYPEMR_4_4",60,"act-2-1","EDUC1.3",73.6829
47774,"csp_7_2","56178","Female",FALSE,"TYPEMR_1_2",89,"act-2-1","EDUC1.1",72.4816
47775,"csp_7_8","56178","Female",FALSE,"TYPEMR_4_4",72,"act-2-1","EDUC1.2",100.8763
47777,"csp_8_5","56179","Female",TRUE,"TYPEMR_4_1",17,"act-2-2","EDUC3",75.3344
47779,"csp_5_5","56179","Male",TRUE,"TYPEMR_3_2",19,"act-1-1","EDUC1.2",58.0447
47780,"csp_4_2","56179","Female",FALSE,"TYPEMR_4_1",41,"act-1-1","EDUC1.7",50.5357
47781,"csp_6_7","56179","Male",FALSE,"TYPEMR_4_4",51,"act-1-2","EDUC3",81.1381
47787,"csp_7_5","56179","Female",FALSE,"TYPEMR_3_1",98,"act-2-1","EDUC1.9",85.3579
47789,"csp_6_3","56181","Male",FALSE,"TYPEMR_4_1",40,"act-1-1","EDUC1.6",88.0278
47790,"csp_7_7","56181","Female",FALSE,"TYPEMR_1_2",85,"act-2-1","EDUC1.2",96.1104
47794,"csp_5_5","56184","Female",FALSE,"TYPEMR_1_2",48,"act-1-1","EDUC1.3",70.2812
47795,"csp_4_3","56184","Female",FALSE,"TYPEMR_1_2",24,"act-1-1","EDUC1.6",72.028
47796,"csp_6_7","56184","Male",FALSE,"TYPEMR_2_0",41,"act-1-1","EDUC1.1",64.1635
47798,"csp_5_3","56184","Male",FALSE,"TYPEMR_1_1",30,"act-1-1","EDUC1.4",79.4819
47799,"csp_7_8","56184","Male",FALSE,"TYPEMR_4_3",64,"act-2-1","EDUC1.3",103.8587
47800,"csp_7_4","56184","Male",FALSE,"TYPEMR_4_4",69,"act-2-1","EDUC1.8",84.6998
47802,"csp_4_6","56184","Male",FALSE,"TYPEMR_4_1",34,"act-1-1","EDUC1.7",71.7075
47803,"csp_7_8","56184","Male",FALSE,"TYPEMR_1_1",77,"act-2-1","EDUC1.1",86.1525
47808,"csp_8_5","56185","Female",FALSE,"TYPEMR_4_4",59,"act-2-4","EDUC3",75.2268
47809,"csp_8_5","56185","Female",TRUE,"TYPEMR_4_2",15,"act-2-2","EDUC3",78.4806
47810,"csp_4_7","56185","Male",FALSE,"TYPEMR_4_2",42,"act-1-1","EDUC1.6",89.7109
47811,"csp_6_4","56185","Male",FALSE,"TYPEMR_4_1",43,"act-1-1","EDUC1.5",95.9126
47812,"csp_7_5","56185","Female",FALSE,"TYPEMR_4_4",77,"act-2-1","EDUC1.2",105.3975
47815,"csp_6_7","56185","Male",FALSE,"TYPEMR_1_1",32,"act-1-2","EDUC1.3",91.0063
47816,"csp_6_3","56186","Male",FALSE,"TYPEMR_4_1",25,"act-1-1","EDUC1.6",88.0435
47817,"csp_6_7","56186","Male",FALSE,"TYPEMR_1_1",44,"act-1-2","EDUC1.6",85.32
47820,"csp_5_6","56186","Female",FALSE,"TYPEMR_1_2",50,"act-1-2","EDUC1.3",76.8057
47821,"csp_7_7","56186","Female",FALSE,"TYPEMR_4_4",79,"act-2-1","EDUC1.3",88.5483
47825,"csp_7_8","56189","Female",FALSE,"TYPEMR_4_4",79,"act-2-1","EDUC1.7",89.7336
47827,"csp_8_4","56190","Female",TRUE,"TYPEMR_3_2",19,"act-2-2","EDUC1.4",79.7494
47828,"csp_7_8","56190","Male",FALSE,"TYPEMR_4_4",63,"act-2-1","EDUC1.3",95.531
47829,"csp_7_7","56190","Male",FALSE,"TYPEMR_4_4",78,"act-2-1","EDUC1.3",96.5996
47830,"csp_5_5","56190","Female",FALSE,"TYPEMR_4_1",33,"act-1-1","EDUC1.3",99.8448
47833,"csp_7_7","56193","Female",FALSE,"TYPEMR_3_2",86,"act-2-1","EDUC1.1",80.6604
47835,"csp_3_5","56193","Female",FALSE,"TYPEMR_4_1",40,"act-1-1","EDUC1.7",91.4597
47837,"csp_7_5","56193","Female",FALSE,"TYPEMR_4_4",68,"act-2-1","EDUC1.6",90.2497
47838,"csp_7_7","56193","Female",FALSE,"TYPEMR_1_2",69,"act-2-1","EDUC1.4",92.8125
47840,"csp_4_8","56194","Male",TRUE,"TYPEMR_1_1",24,"act-1-1","EDUC1.4",72.1091
47841,"csp_7_1","56197","Female",FALSE,"TYPEMR_4_4",75,"act-2-1","EDUC1.1",98.8181
47842,"csp_7_5","56197","Female",FALSE,"TYPEMR_4_4",81,"act-2-1","EDUC1.3",93.6896
47843,"csp_7_7","56198","Female",FALSE,"TYPEMR_1_2",66,"act-2-1","EDUC1.3",82.6467
47846,"csp_8_4","56200","Male",TRUE,"TYPEMR_4_1",21,"act-2-2","EDUC1.2",101.7246
47848,"csp_7_7","56200","Female",FALSE,"TYPEMR_4_4",69,"act-2-1","EDUC1.1",89.0137
47849,"csp_2_1","56200","Female",FALSE,"TYPEMR_4_1",27,"act-1-1","EDUC1.5",96.6507
47851,"csp_7_7","56201","Female",FALSE,"TYPEMR_1_2",89,"act-2-1","EDUC1.2",105.077
47853,"csp_4_7","56204","Female",FALSE,"TYPEMR_4_1",32,"act-1-1","EDUC1.7",79.0347
47857,"csp_8_4","56206","Female",TRUE,"TYPEMR_4_1",20,"act-2-2","EDUC1.2",103.4111
47858,"csp_8_4","56206","Male",TRUE,"TYPEMR_3_1",16,"act-2-2","EDUC1.2",107.8407
47864,"csp_7_8","56206","Female",FALSE,"TYPEMR_4_4",79,"act-2-1","EDUC1.3",96.6144
47865,"csp_6_8","56206","Male",FALSE,"TYPEMR_4_1",55,"act-1-1","EDUC1.3",88.7581
47866,"csp_7_1","56206","Male",FALSE,"TYPEMR_4_3",69,"act-2-1","EDUC1.3",121.574
47873,"csp_4_6","56208","Female",FALSE,"TYPEMR_4_1",55,"act-1-1","EDUC1.6",109.9196
47875,"csp_7_7","56210","Male",FALSE,"TYPEMR_4_4",82,"act-2-1","EDUC1.1",90.6641
47876,"csp_7_5","56211","Female",FALSE,"TYPEMR_1_2",89,"act-2-1","EDUC1.7",85.0503
47877,"csp_7_8","56212","Male",FALSE,"TYPEMR_4_4",80,"act-2-1","EDUC1.3",96.5424
47878,"csp_4_3","56212","Female",FALSE,"TYPEMR_4_2",41,"act-1-2","EDUC1.8",81.2013
47879,"csp_6_2","56212","Male",FALSE,"TYPEMR_1_1",43,"act-1-1","EDUC1.5",95.2797
47881,"csp_8_4","56212","Female",TRUE,"TYPEMR_3_2",18,"act-2-2","EDUC1.2",91.1491
47882,"csp_7_7","56212","Female",FALSE,"TYPEMR_4_4",71,"act-2-1","EDUC1.3",95.6902
47887,"csp_4_2","56214","Female",FALSE,"TYPEMR_4_1",49,"act-1-1","EDUC1.8",78.6438
47888,"csp_6_2","56214","Male",FALSE,"TYPEMR_4_1",38,"act-1-1","EDUC1.5",103.8294
47889,"csp_8_4","56214","Female",TRUE,"TYPEMR_4_1",18,"act-2-2","EDUC1.3",89.1679
47891,"csp_7_2","56215","Male",FALSE,"TYPEMR_4_4",78,"act-2-1","EDUC1.3",88.7413
47892,"csp_6_3","56215","Male",FALSE,"TYPEMR_4_1",42,"act-1-1","EDUC1.6",90.2065
47894,"csp_2_1","56220","Female",FALSE,"TYPEMR_4_1",39,"act-1-1","EDUC1.6",98.8245
47896,"csp_5_4","56220","Female",TRUE,"TYPEMR_4_1",23,"act-1-1","EDUC1.6",71.8817
47897,"csp_4_7","56220","Male",FALSE,"TYPEMR_4_1",20,"act-1-1","EDUC1.3",83.301
47898,"csp_8_4","56221","Female",TRUE,"TYPEMR_4_1",16,"act-2-2","EDUC1.2",103.5314
47902,"csp_4_3","56222","Female",FALSE,"TYPEMR_1_2",22,"act-1-1","EDUC1.4",83.3892
47903,"csp_4_5","56222","Male",FALSE,"TYPEMR_1_1",51,"act-1-1","EDUC1.7",77.2761
47904,"csp_7_8","56222","Male",FALSE,"TYPEMR_4_3",67,"act-2-1","EDUC3",102.546
47905,"csp_7_5","56222","Male",FALSE,"TYPEMR_4_3",65,"act-2-1","EDUC1.3",101.0197
47906,"csp_7_7","56222","Female",FALSE,"TYPEMR_1_2",74,"act-2-1","EDUC1.3",83.3737
47909,"csp_3_3","56223","Male",FALSE,"TYPEMR_4_2",39,"act-1-1","EDUC1.8",82.7336
47910,"csp_8_4","56226","Female",TRUE,"TYPEMR_1_2",20,"act-2-2","EDUC1.4",80.4088
47911,"csp_8_4","56226","Female",TRUE,"TYPEMR_4_1",17,"act-2-2","EDUC1.2",102.4514
47912,"csp_6_3","56226","Male",FALSE,"TYPEMR_4_1",37,"act-1-1","EDUC1.5",88.6515
47913,"csp_6_7","56227","Male",FALSE,"TYPEMR_4_4",20,"act-1-2","EDUC1.2",93.7428
47915,"csp_8_6","56228","Female",FALSE,"TYPEMR_4_4",86,"act-2-4","EDUC1",80.0617
47919,"csp_3_3","56228","Female",FALSE,"TYPEMR_4_1",37,"act-1-1","EDUC1.7",89.7041
47931,"csp_7_5","56232","Female",FALSE,"TYPEMR_4_4",68,"act-2-1","EDUC1.4",92.2173
47933,"csp_2_1","56234","Male",FALSE,"TYPEMR_4_1",40,"act-1-1","EDUC1.3",90.5199
47934,"csp_5_5","56234","Female",FALSE,"TYPEMR_4_4",61,"act-1-2","EDUC1.3",94.0751
47935,"csp_8_4","56237","Male",TRUE,"TYPEMR_4_1",16,"act-2-2","EDUC3",84.6467
47936,"csp_4_7","56237","Male",FALSE,"TYPEMR_4_1",56,"act-1-1","EDUC1.3",85.468
47937,"csp_6_7","56238","Female",FALSE,"TYPEMR_1_2",26,"act-1-2","EDUC1.6",91.073
47941,"csp_3_8","56240","Male",FALSE,"TYPEMR_4_1",45,"act-1-1","EDUC1.8",74.4688
47948,"csp_7_5","56240","Female",FALSE,"TYPEMR_4_4",74,"act-2-1","EDUC2",93.9114
47949,"csp_7_7","56240","Male",FALSE,"TYPEMR_1_1",69,"act-2-1","EDUC1.6",88.0654
47950,"csp_8_5","56240","Female",TRUE,"TYPEMR_4_1",17,"act-2-2","EDUC3",75.6249
47951,"csp_7_7","56240","Female",FALSE,"TYPEMR_1_2",91,"act-2-1","EDUC1.1",79.2277
47952,"csp_4_3","56241","Female",FALSE,"TYPEMR_4_3",35,"act-1-1","EDUC1.6",95.3285
47953,"csp_6_2","56241","Male",FALSE,"TYPEMR_4_1",24,"act-1-1","EDUC1.5",92.2501
47958,"csp_8_5","56243","Male",TRUE,"TYPEMR_4_1",15,"act-2-2","EDUC3",84.4774
47962,"csp_7_8","56243","Male",FALSE,"TYPEMR_4_4",91,"act-2-1","EDUC2",105.6638
47963,"csp_5_6","56243","Female",FALSE,"TYPEMR_4_3",57,"act-1-1","EDUC1.3",119.6762
47964,"csp_7_5","56243","Female",FALSE,"TYPEMR_1_2",84,"act-2-1","EDUC1.3",90.1522
47965,"csp_2_1","56243","Male",FALSE,"TYPEMR_4_2",48,"act-1-1","EDUC1.3",88.4189
47969,"csp_5_5","56243","Female",FALSE,"TYPEMR_4_3",57,"act-1-1","EDUC1.3",100.7863
47971,"csp_7_5","56243","Male",FALSE,"TYPEMR_1_1",79,"act-2-1","EDUC1.1",89.822
47975,"csp_7_1","56244","Female",FALSE,"TYPEMR_4_4",82,"act-2-1","EDUC1.4",107.5358
47979,"csp_7_1","56246","Male",FALSE,"TYPEMR_4_4",80,"act-2-1","EDUC1.3",105.9666
47981,"csp_6_8","56246","Male",FALSE,"TYPEMR_4_4",56,"act-1-2","EDUC1.2",94.6483
47982,"csp_7_5","56246","Female",FALSE,"TYPEMR_1_2",69,"act-2-1","EDUC1.6",87.2891
47987,"csp_7_5","56247","Female",FALSE,"TYPEMR_4_4",64,"act-2-1","EDUC1.3",91.6828
47988,"csp_7_2","56247","Male",FALSE,"TYPEMR_4_4",72,"act-2-1","EDUC1.3",88.2734
47995,"csp_7_5","56248","Male",FALSE,"TYPEMR_4_4",79,"act-2-1","EDUC1.8",90.6963
47996,"csp_5_5","56248","Female",TRUE,"TYPEMR_3_2",19,"act-1-1","EDUC1.4",89.4821
47998,"csp_4_2","56248","Female",FALSE,"TYPEMR_4_1",50,"act-1-1","EDUC1.8",81.6472
48000,"csp_2_3","56248","Male",FALSE,"TYPEMR_3_1",48,"act-1-1","EDUC1.3",91.0233
48001,"csp_6_8","56249","Female",FALSE,"TYPEMR_4_3",58,"act-1-1","EDUC2",104.546
48006,"csp_7_1","56249","Female",FALSE,"TYPEMR_4_4",83,"act-2-1","EDUC1.1",101.4576
48008,"csp_8_6","56249","Female",FALSE,"TYPEMR_4_4",67,"act-2-4","EDUC1.1",73.4769
48009,"csp_7_8","56249","Male",FALSE,"TYPEMR_4_4",71,"act-2-1","EDUC1.1",89.2568
48010,"csp_6_3","56250","Female",FALSE,"TYPEMR_4_1",21,"act-1-1","EDUC1.5",111.8181
48011,"csp_7_7","56251","Female",FALSE,"TYPEMR_4_2",69,"act-2-1","EDUC1.1",91.0682
48013,"csp_8_4","56251","Female",TRUE,"TYPEMR_4_1",15,"act-2-2","EDUC3",85.2123
48015,"csp_6_7","56251","Male",FALSE,"TYPEMR_4_1",48,"act-1-1","EDUC1.3",87.5182
48016,"csp_7_4","56251","Female",FALSE,"TYPEMR_1_2",83,"act-2-1","EDUC2",98.7252
48017,"csp_5_4","56251","Male",FALSE,"TYPEMR_3_2",57,"act-1-2","EDUC1.7",86.3783
48019,"csp_6_3","56251","Female",FALSE,"TYPEMR_3_2",35,"act-1-1","EDUC1.3",87.1534
48020,"csp_4_2","56251","Female",FALSE,"TYPEMR_4_1",49,"act-1-1","EDUC1.5",100.5277
48022,"csp_4_8","56253","Male",FALSE,"TYPEMR_4_3",34,"act-1-2","EDUC1.6",105.7487
48026,"csp_5_2","56255","Female",FALSE,"TYPEMR_4_1",46,"act-1-1","EDUC1.7",92.4907
48027,"csp_3_5","56255","Male",FALSE,"TYPEMR_4_4",40,"act-1-1","EDUC1.4",85.7931
48028,"csp_6_2","56256","Male",FALSE,"TYPEMR_4_1",45,"act-1-1","EDUC1.3",102.0274
48029,"csp_8_5","56258","Female",TRUE,"TYPEMR_4_1",15,"act-2-2","EDUC3",84.7971
48032,"csp_5_2","56259","Female",FALSE,"TYPEMR_2_0",47,"act-1-1","EDUC1.6",86.1491
48033,"csp_6_3","56259","Male",FALSE,"TYPEMR_4_1",38,"act-1-1","EDUC1.5",83.9649
48037,"csp_7_5","56260","Male",FALSE,"TYPEMR_4_4",84,"act-2-1","EDUC1.3",85.8835
48038,"csp_8_4","56260","Female",TRUE,"TYPEMR_4_1",20,"act-2-2","EDUC1.6",82.4591
48039,"csp_7_8","56260","Female",FALSE,"TYPEMR_4_4",70,"act-2-1","EDUC3",80.2881
48040,"csp_7_2","56260","Male",FALSE,"TYPEMR_1_1",90,"act-2-1","EDUC1.4",84.4157
48041,"csp_7_8","56260","Male",FALSE,"TYPEMR_4_4",80,"act-2-1","EDUC1.1",82.7916
48043,"csp_8_5","56260","Male",FALSE,"TYPEMR_4_4",58,"act-2-5","EDUC1.3",76.5402
48044,"csp_8_5","56260","Female",TRUE,"TYPEMR_4_1",16,"act-2-2","EDUC3",76.6088
48046,"csp_8_4","56260","Male",TRUE,"TYPEMR_4_4",20,"act-2-2","EDUC1.3",67.6972
48047,"csp_7_5","56260","Female",FALSE,"TYPEMR_4_4",67,"act-2-1","EDUC1.3",82.6047
48048,"csp_7_4","56260","Male",FALSE,"TYPEMR_4_4",84,"act-2-1","EDUC3",80.841
48049,"csp_7_5","56260","Male",FALSE,"TYPEMR_4_4",64,"act-2-1","EDUC1.2",98.2325
48051,"csp_7_7","56260","Female",FALSE,"TYPEMR_1_2",65,"act-2-1","EDUC1.3",82.044
48052,"csp_7_8","56260","Male",FALSE,"TYPEMR_4_4",68,"act-2-1","EDUC1.2",100.3735
48055,"csp_6_7","56260","Male",FALSE,"TYPEMR_4_3",24,"act-1-1","EDUC1.6",93.6668
48056,"csp_7_8","56260","Female",FALSE,"TYPEMR_4_4",66,"act-2-1","EDUC1.1",80.3104
48058,"csp_6_7","56260","Female",FALSE,"TYPEMR_4_4",59,"act-1-2","EDUC1.2",90.5606
48059,"csp_7_7","56260","Female",FALSE,"TYPEMR_2_0",80,"act-2-1","EDUC1.2",87.5175
48063,"csp_4_2","56260","Female",FALSE,"TYPEMR_4_3",65,"act-1-1","EDUC1.7",87.3962
48064,"csp_8_6","56260","Female",FALSE,"TYPEMR_4_4",83,"act-2-5","EDUC1.5",79.5706
48065,"csp_6_7","56260","Female",FALSE,"TYPEMR_3_2",53,"act-1-1","EDUC1.3",79.8324
48067,"csp_7_7","56260","Male",FALSE,"TYPEMR_4_3",64,"act-2-1","EDUC1.3",102.8953
48071,"csp_6_4","56260","Male",FALSE,"TYPEMR_4_4",38,"act-1-1","EDUC1.5",80.0781
48072,"csp_7_2","56260","Male",FALSE,"TYPEMR_4_4",72,"act-2-1","EDUC1.4",81.5345
48073,"csp_5_5","56260","Female",FALSE,"TYPEMR_4_1",29,"act-1-1","EDUC1.8",88.1647
48074,"csp_7_8","56260","Male",FALSE,"TYPEMR_4_4",84,"act-2-1","EDUC1.1",83.0401
48075,"csp_5_2","56260","Female",FALSE,"TYPEMR_1_2",55,"act-1-1","EDUC1.2",89.948
48079,"csp_7_7","56260","Female",FALSE,"TYPEMR_1_2",65,"act-2-1","EDUC3",78.4007
48082,"csp_6_7","56260","Male",FALSE,"TYPEMR_4_2",43,"act-1-1","EDUC3",79.0039
48085,"csp_7_8","56260","Female",FALSE,"TYPEMR_1_2",86,"act-2-1","EDUC2",92.566
48086,"csp_7_7","56260","Male",FALSE,"TYPEMR_4_4",70,"act-2-1","EDUC1.4",89.2927
48090,"csp_7_7","56260","Female",FALSE,"TYPEMR_1_2",87,"act-2-1","EDUC1.2",96.1914
48091,"csp_6_2","56260","Male",TRUE,"TYPEMR_3_2",24,"act-1-2","EDUC1.5",61.2262
48093,"csp_8_5","56260","Female",FALSE,"TYPEMR_4_1",18,"act-2-5","EDUC1",79.4588
48096,"csp_4_3","56260","Female",FALSE,"TYPEMR_4_1",44,"act-1-1","EDUC1.6",69.8284
48097,"csp_6_2","56260","Male",FALSE,"TYPEMR_1_1",48,"act-1-1","EDUC1.3",105.1107
48098,"csp_2_1","56260","Male",FALSE,"TYPEMR_4_2",51,"act-1-1","EDUC1.3",98.9472
48099,"csp_7_7","56260","Female",FALSE,"TYPEMR_4_4",60,"act-2-1","EDUC3",78.722
48101,"csp_5_2","56260","Female",FALSE,"TYPEMR_4_1",41,"act-1-1","EDUC1.5",70.5772
48103,"csp_6_3","56260","Male",FALSE,"TYPEMR_4_3",37,"act-1-2","EDUC1.3",95.2242
48105,"csp_7_7","56260","Female",FALSE,"TYPEMR_1_2",71,"act-2-1","EDUC1.1",75.706
48108,"csp_3_4","56260","Male",TRUE,"TYPEMR_1_1",30,"act-1-2","EDUC1.8",61.6332
48110,"csp_4_2","56260","Female",FALSE,"TYPEMR_4_1",44,"act-1-1","EDUC1.7",77.8263
48111,"csp_7_8","56260","Female",FALSE,"TYPEMR_4_4",86,"act-2-1","EDUC2",95.7478
48112,"csp_4_5","56260","Female",FALSE,"TYPEMR_4_1",54,"act-1-1","EDUC1.6",91.0917
48114,"csp_7_7","56260","Male",FALSE,"TYPEMR_4_4",63,"act-2-1","EDUC1.3",87.6638
48115,"csp_5_2","56260","Female",FALSE,"TYPEMR_4_1",35,"act-1-1","EDUC1.4",84.7564
48116,"csp_4_7","56260","Female",FALSE,"TYPEMR_1_2",63,"act-1-1","EDUC1.5",69.3645
48118,"csp_5_6","56260","Female",FALSE,"TYPEMR_4_1",55,"act-1-1","EDUC1.3",100.1373
48120,"csp_8_4","56260","Male",TRUE,"TYPEMR_4_1",18,"act-2-2","EDUC1.2",93.9825
48122,"csp_4_2","56260","Female",FALSE,"TYPEMR_3_2",50,"act-1-1","EDUC1.5",56.138
48124,"csp_6_3","56260","Male",FALSE,"TYPEMR_4_1",36,"act-1-1","EDUC1.3",86.7503
48125,"csp_5_2","56260","Female",FALSE,"TYPEMR_3_2",31,"act-1-2","EDUC1.3",75.5785
48127,"csp_8_4","56260","Male",TRUE,"TYPEMR_3_1",23,"act-2-2","EDUC1.5",90.2044
48134,"csp_8_5","56261","Female",FALSE,"TYPEMR_3_2",56,"act-2-4","EDUC1.3",82.9895
48142,"csp_6_9","56262","Male",FALSE,"TYPEMR_1_1",31,"act-1-1","EDUC3",75.0453
48146,"csp_5_4","56263","Female",FALSE,"TYPEMR_4_1",44,"act-1-1","EDUC1.7",100.8533
48148,"csp_2_1","56263","Male",FALSE,"TYPEMR_4_2",41,"act-1-1","EDUC1.3",87.852
48149,"csp_8_4","56264","Female",TRUE,"TYPEMR_3_1",17,"act-2-2","EDUC3",96.324
48152,"csp_5_2","57003","Female",FALSE,"TYPEMR_4_1",29,"act-1-1","EDUC1.4",84.9288
48155,"csp_8_4","57004","Male",TRUE,"TYPEMR_3_1",18,"act-2-2","EDUC1",90.4747
48156,"csp_7_4","57008","Male",FALSE,"TYPEMR_1_1",79,"act-2-1","EDUC1.3",87.7689
48159,"csp_7_4","57012","Male",FALSE,"TYPEMR_4_4",63,"act-2-1","EDUC1.3",77.9048
48161,"csp_8_4","57012","Female",TRUE,"TYPEMR_4_2",18,"act-2-2","EDUC3",62.4278
48162,"csp_6_3","57012","Male",FALSE,"TYPEMR_2_0",59,"act-1-2","EDUC1.3",54.7875
48165,"csp_4_7","57012","Male",FALSE,"TYPEMR_4_2",29,"act-1-1","EDUC1.8",60.9563
48166,"csp_5_6","57012","Female",FALSE,"TYPEMR_1_2",54,"act-1-1","EDUC1.3",84.9727
48167,"csp_8_4","57012","Female",TRUE,"TYPEMR_4_3",21,"act-2-2","EDUC1.4",79.8287
48168,"csp_8_5","57012","Male",FALSE,"TYPEMR_2_0",56,"act-2-5","EDUC1.8",65.0294
48170,"csp_8_5","57012","Female",FALSE,"TYPEMR_4_2",46,"act-2-4","EDUC2",72.1823
48175,"csp_8_4","57013","Female",TRUE,"TYPEMR_4_1",15,"act-2-2","EDUC1.2",95.7778
48176,"csp_5_2","57014","Female",FALSE,"TYPEMR_1_2",26,"act-1-1","EDUC1.6",75.2941
48177,"csp_5_2","57015","Female",FALSE,"TYPEMR_4_1",36,"act-1-1","EDUC3",76.8698
48178,"csp_8_4","57015","Female",TRUE,"TYPEMR_4_1",23,"act-2-2","EDUC1.4",84.0546
48179,"csp_4_6","57017","Male",FALSE,"TYPEMR_1_1",60,"act-1-1","EDUC1.3",80.9105
48180,"csp_7_7","57018","Female",FALSE,"TYPEMR_4_4",81,"act-2-1","EDUC1.1",85.1759
48181,"csp_5_5","57019","Female",FALSE,"TYPEMR_4_3",73,"act-1-1","EDUC1.1",100.1274
48184,"csp_5_2","57019","Female",FALSE,"TYPEMR_3_2",45,"act-1-1","EDUC1.5",74.7182
48185,"csp_6_2","57019","Male",FALSE,"TYPEMR_3_2",45,"act-1-1","EDUC1.3",89.286
48186,"csp_7_5","57019","Male",FALSE,"TYPEMR_4_4",68,"act-2-1","EDUC1.5",81.0588
48188,"csp_7_7","57019","Female",FALSE,"TYPEMR_4_4",70,"act-2-1","EDUC2",98.8182
48189,"csp_3_7","57019","Male",FALSE,"TYPEMR_4_1",42,"act-1-1","EDUC1.8",79.8783
48191,"csp_6_7","57019","Male",FALSE,"TYPEMR_4_2",50,"act-1-1","EDUC3",71.6359
48194,"csp_4_2","57019","Female",FALSE,"TYPEMR_4_1",40,"act-1-1","EDUC1.7",85.9672
48195,"csp_7_2","57019","Male",FALSE,"TYPEMR_4_4",78,"act-2-1","EDUC1.3",81.6344
48198,"csp_5_3","57019","Male",FALSE,"TYPEMR_4_1",57,"act-1-1","EDUC1.3",88.6021
48199,"csp_8_5","57019","Female",FALSE,"TYPEMR_3_2",22,"act-2-5","EDUC1.6",71.7242
48203,"csp_7_7","57019","Female",FALSE,"TYPEMR_1_2",63,"act-2-1","EDUC1.2",93.0283
48208,"csp_4_7","57021","Male",FALSE,"TYPEMR_1_1",56,"act-1-1","EDUC1.6",67.1613
48210,"csp_7_7","57025","Female",FALSE,"TYPEMR_1_2",73,"act-2-1","EDUC1.3",85.4889
48211,"csp_6_2","57025","Male",TRUE,"TYPEMR_4_4",46,"act-1-2","EDUC1.6",64.6502
48213,"csp_2_1","57027","Female",FALSE,"TYPEMR_4_1",33,"act-1-1","EDUC1.4",106.3205
48215,"csp_8_6","57028","Female",FALSE,"TYPEMR_4_4",66,"act-2-4","EDUC1.2",79.8274
48218,"csp_1_1","57028","Male",FALSE,"TYPEMR_4_1",52,"act-1-1","EDUC3",80.3265
48220,"csp_5_4","57030","Male",FALSE,"TYPEMR_4_1",54,"act-1-1","EDUC1.4",100.4819
48222,"csp_8_5","57030","Male",TRUE,"TYPEMR_4_1",15,"act-2-2","EDUC3",77.0101
48226,"csp_6_3","57032","Male",FALSE,"TYPEMR_1_1",44,"act-1-1","EDUC1.5",84.1995
48227,"csp_6_8","57032","Male",FALSE,"TYPEMR_4_1",50,"act-1-1","EDUC3",80.1143
48230,"csp_8_5","57032","Female",FALSE,"TYPEMR_4_2",59,"act-2-4","EDUC3",59.8229
48232,"csp_5_6","57033","Female",FALSE,"TYPEMR_3_2",26,"act-1-1","EDUC1.3",64.3879
48236,"csp_5_5","57038","Male",FALSE,"TYPEMR_1_1",50,"act-1-1","EDUC1.3",95.0413
48237,"csp_7_5","57038","Female",FALSE,"TYPEMR_4_4",67,"act-2-1","EDUC1.4",87.7014
48239,"csp_7_8","57038","Male",FALSE,"TYPEMR_4_4",68,"act-2-1","EDUC3",83.9502
48240,"csp_5_2","57038","Female",FALSE,"TYPEMR_4_1",36,"act-1-1","EDUC1.6",95.5682
48242,"csp_6_7","57038","Male",FALSE,"TYPEMR_3_2",37,"act-1-2","EDUC1.5",81.8899
48243,"csp_4_3","57039","Female",FALSE,"TYPEMR_4_3",63,"act-1-1","EDUC1.6",96.7627
48244,"csp_4_6","57041","Female",FALSE,"TYPEMR_4_1",38,"act-1-1","EDUC1.3",82.1091
