"PERSON_ID","Sports"
50903,"FEDE|107"
50905,"FEDE|103"
50907,"FEDE|102"
50908,"FEDE|110"
50910,"FEDE|604"
50911,"FEDE|110"
50913,"FEDE|103"
50917,"FEDE|110"
50918,"FEDE|102"
50920,"FEDE|106"
50921,"FEDE|102"
50927,"FEDE|102"
50932,"FEDE|102"
50935,"FEDE|103"
50954,"FEDE|111"
50955,"FEDE|125"
50974,"FEDE|105"
50976,"FEDE|101"
50980,"FEDE|103"
50988,"FEDE|103"
50989,"FEDE|103"
50992,"FEDE|109"
50995,"FEDE|115"
51001,"FEDE|101"
51004,"FEDE|115"
51008,"FEDE|115"
51009,"FEDE|101"
51011,"FEDE|101"
51013,"FEDE|103"
51014,"FEDE|103"
51016,"FEDE|101"
51018,"FEDE|101"
51020,"FEDE|115"
51030,"FEDE|103"
51032,"FEDE|106"
51033,"FEDE|103"
51036,"FEDE|103"
51040,"FEDE|103"
51041,"FEDE|107"
51043,"FEDE|106"
51044,"FEDE|107"
51045,"FEDE|102"
51047,"FEDE|103"
51048,"FEDE|118"
51049,"FEDE|103"
51052,"FEDE|106"
51057,"FEDE|113"
51063,"FEDE|106"
51065,"FEDE|103"
51070,"FEDE|107"
51071,"FEDE|103"
51072,"FEDE|107"
51074,"FEDE|118"
51077,"FEDE|106"
51078,"FEDE|103"
51080,"FEDE|105"
51093,"FEDE|111"
51094,"FEDE|106"
51103,"FEDE|401"
51106,"FEDE|109"
51107,"FEDE|107"
51108,"FEDE|113"
51110,"FEDE|116"
51112,"FEDE|107"
51115,"FEDE|101"
51119,"FEDE|102"
51120,"FEDE|103"
51121,"FEDE|107"
51122,"FEDE|103"
51124,"FEDE|107"
51125,"FEDE|103"
51126,"FEDE|107"
51130,"FEDE|116"
51132,"FEDE|103"
51134,"FEDE|107"
51136,"FEDE|107"
51141,"FEDE|107"
51142,"FEDE|103"
51144,"FEDE|103"
51145,"FEDE|101"
51146,"FEDE|103"
51150,"FEDE|113"
51151,"FEDE|107"
51152,"FEDE|107"
51155,"FEDE|107"
51157,"FEDE|103"
51158,"FEDE|103"
51159,"FEDE|107"
51161,"FEDE|107"
51162,"FEDE|101"
51165,"FEDE|103"
51168,"FEDE|101"
51170,"FEDE|113"
51171,"FEDE|103"
51172,"FEDE|107"
51174,"FEDE|101"
51178,"FEDE|107"
51182,"FEDE|116"
51183,"FEDE|107"
51184,"FEDE|102"
51185,"FEDE|103"
51186,"FEDE|116"
51187,"FEDE|107"
51190,"FEDE|103"
51191,"FEDE|107"
51194,"FEDE|107"
51197,"FEDE|107"
51199,"FEDE|116"
51201,"FEDE|116"
51204,"FEDE|107"
51205,"FEDE|107"
51208,"FEDE|107"
51209,"FEDE|107"
51210,"FEDE|125"
51211,"FEDE|107"
51212,"FEDE|101"
51215,"FEDE|103"
51224,"FEDE|116"
51225,"FEDE|103"
51226,"FEDE|107"
51227,"FEDE|103"
51231,"FEDE|102"
51234,"FEDE|107"
51235,"FEDE|116"
51238,"FEDE|107"
51239,"FEDE|125"
51240,"FEDE|107"
51242,"FEDE|103"
51249,"FEDE|103"
51250,"FEDE|107"
51274,"FEDE|111"
51287,"FEDE|111"
51312,"FEDE|218"
51332,"FEDE|119"
51333,"FEDE|102"
51337,"FEDE|107"
51338,"FEDE|119"
51341,"FEDE|102"
51353,"FEDE|102"
51358,"FEDE|107"
51359,"FEDE|102"
51361,"FEDE|119"
51362,"FEDE|117"
51371,"FEDE|111"
51372,"FEDE|109"
51380,"FEDE|111"
51385,"FEDE|257"
51418,"FEDE|111"
51448,"FEDE|105"
51451,"FEDE|105"
51456,"FEDE|105"
51458,"FEDE|102"
51474,"FEDE|413"
51478,"FEDE|111"
51503,"FEDE|105"
51513,"FEDE|101"
51520,"FEDE|111"
51531,"FEDE|112"
51533,"FEDE|108"
51535,"FEDE|102"
51536,"FEDE|125"
51537,"FEDE|105"
51539,"FEDE|106"
51540,"FEDE|110"
51542,"FEDE|105"
51543,"FEDE|108"
51545,"FEDE|109"
51547,"FEDE|110"
51551,"FEDE|106"
51553,"FEDE|108"
51554,"FEDE|108"
51556,"FEDE|109"
51562,"FEDE|119"
51563,"FEDE|113"
51564,"FEDE|118"
51566,"FEDE|113"
51568,"FEDE|118"
51569,"FEDE|118"
51571,"FEDE|106"
51572,"FEDE|106"
51573,"FEDE|106"
51577,"FEDE|106"
51582,"FEDE|101"
51597,"FEDE|102"
51598,"FEDE|105"
51599,"FEDE|103"
51601,"FEDE|102"
51602,"FEDE|103"
51604,"FEDE|105"
51607,"FEDE|102"
51609,"FEDE|103"
51610,"FEDE|127"
51612,"FEDE|109"
51613,"FEDE|102"
51616,"FEDE|105"
51617,"FEDE|127"
51618,"FEDE|127"
51623,"FEDE|103"
51625,"FEDE|105"
51650,"FEDE|110"
51652,"FEDE|111"
51654,"FEDE|102"
51655,"FEDE|102"
51656,"FEDE|102"
51660,"FEDE|101"
51669,"FEDE|106"
51673,"FEDE|101"
51679,"FEDE|111"
51680,"FEDE|106"
51684,"FEDE|101"
51688,"FEDE|106"
51698,"FEDE|101"
51705,"FEDE|102"
51706,"FEDE|111"
51707,"FEDE|103"
51710,"FEDE|101"
51712,"FEDE|127"
51720,"FEDE|108"
51727,"FEDE|109"
51731,"FEDE|108"
51734,"FEDE|108"
51737,"FEDE|119"
51739,"FEDE|111"
51742,"FEDE|119"
51743,"FEDE|108"
51745,"FEDE|101"
51755,"FEDE|109"
51780,"FEDE|402"
51807,"FEDE|111"
51819,"FEDE|132"
51820,"FEDE|109"
51823,"FEDE|101"
51829,"FEDE|101"
51839,"FEDE|101"
51853,"FEDE|604"
51855,"FEDE|110"
51857,"FEDE|113"
51858,"FEDE|114"
51859,"FEDE|118"
51860,"FEDE|113"
51861,"FEDE|115"
51862,"FEDE|102"
51863,"FEDE|122"
51864,"FEDE|107"
51865,"FEDE|115"
51874,"FEDE|107"
51875,"FEDE|115"
51879,"FEDE|102"
51880,"FEDE|118"
51881,"FEDE|118"
51883,"FEDE|107"
51897,"FEDE|111"
51909,"FEDE|218"
51922,"FEDE|111"
51925,"FEDE|413"
51928,"FEDE|403"
51939,"FEDE|135"
51942,"FEDE|102"
51946,"FEDE|102"
51951,"FEDE|110"
51952,"FEDE|102"
51953,"FEDE|110"
51962,"FEDE|601"
51969,"FEDE|106"
51970,"FEDE|112"
51977,"FEDE|106"
51980,"FEDE|107"
51982,"FEDE|111"
51985,"FEDE|103"
51989,"FEDE|112"
51990,"FEDE|108"
51993,"FEDE|112"
51995,"FEDE|106"
51996,"FEDE|112"
52003,"FEDE|137"
52004,"FEDE|106"
52005,"FEDE|112"
52007,"FEDE|112"
52010,"FEDE|108"
52011,"FEDE|137"
52012,"FEDE|103"
52016,"FEDE|106"
52018,"FEDE|108"
52019,"FEDE|201"
52021,"FEDE|103"
52026,"FEDE|112"
52027,"FEDE|111"
52028,"FEDE|108"
52029,"FEDE|108"
52033,"FEDE|103"
52034,"FEDE|107"
52040,"FEDE|103"
52041,"FEDE|106"
52042,"FEDE|112"
52045,"FEDE|112"
52047,"FEDE|201"
52051,"FEDE|112"
52052,"FEDE|112"
52054,"FEDE|103"
52055,"FEDE|137"
52058,"FEDE|137"
52061,"FEDE|103"
52064,"FEDE|112"
52067,"FEDE|112"
52068,"FEDE|137"
52069,"FEDE|137"
52071,"FEDE|107"
52072,"FEDE|108"
52074,"FEDE|106"
52075,"FEDE|108"
52076,"FEDE|201"
52078,"FEDE|107"
52079,"FEDE|108"
52081,"FEDE|103"
52082,"FEDE|103"
52086,"FEDE|107"
52087,"FEDE|108"
52090,"FEDE|106"
52091,"FEDE|112"
52092,"FEDE|103"
52093,"FEDE|112"
52094,"FEDE|137"
52095,"FEDE|108"
52097,"FEDE|107"
52099,"FEDE|107"
52102,"FEDE|112"
52103,"FEDE|112"
52105,"FEDE|111"
52106,"FEDE|107"
52107,"FEDE|108"
52109,"FEDE|111"
52114,"FEDE|112"
52115,"FEDE|106"
52116,"FEDE|106"
52119,"FEDE|111"
52121,"FEDE|137"
52122,"FEDE|103"
52126,"FEDE|106"
52127,"FEDE|103"
52128,"FEDE|106"
52129,"FEDE|106"
52130,"FEDE|106"
52131,"FEDE|108"
52137,"FEDE|112"
52139,"FEDE|106"
52140,"FEDE|112"
52142,"FEDE|103"
52145,"FEDE|103"
52146,"FEDE|103"
52148,"FEDE|103"
52150,"FEDE|108"
52153,"FEDE|108"
52154,"FEDE|108"
52155,"FEDE|106"
52158,"FEDE|201"
52159,"FEDE|106"
52160,"FEDE|112"
52166,"FEDE|112"
52167,"FEDE|108"
52168,"FEDE|112"
52169,"FEDE|106"
52170,"FEDE|112"
52171,"FEDE|103"
52173,"FEDE|106"
52174,"FEDE|107"
52179,"FEDE|108"
52180,"FEDE|112"
52182,"FEDE|112"
52185,"FEDE|112"
52191,"FEDE|112"
52194,"FEDE|112"
52195,"FEDE|137"
52197,"FEDE|137"
52206,"FEDE|137"
52207,"FEDE|112"
52208,"FEDE|103"
52213,"FEDE|112"
52214,"FEDE|201"
52217,"FEDE|107"
52219,"FEDE|112"
52220,"FEDE|112"
52223,"FEDE|107"
52225,"FEDE|112"
52228,"FEDE|112"
52229,"FEDE|107"
52230,"FEDE|112"
52233,"FEDE|201"
52234,"FEDE|112"
52235,"FEDE|106"
52237,"FEDE|103"
52239,"FEDE|106"
52241,"FEDE|108"
52243,"FEDE|112"
52249,"FEDE|137"
52250,"FEDE|201"
52251,"FEDE|112"
52252,"FEDE|108"
52255,"FEDE|106"
52256,"FEDE|103"
52261,"FEDE|112"
52262,"FEDE|108"
52263,"FEDE|107"
52264,"FEDE|112"
52265,"FEDE|103"
52266,"FEDE|112"
52267,"FEDE|106"
52270,"FEDE|201"
52271,"FEDE|103"
52272,"FEDE|137"
52273,"FEDE|112"
52275,"FEDE|137"
52276,"FEDE|103"
52279,"FEDE|111"
52280,"FEDE|107"
52281,"FEDE|108"
52283,"FEDE|112"
52284,"FEDE|112"
52287,"FEDE|108"
52288,"FEDE|111"
52289,"FEDE|112"
52293,"FEDE|112"
52294,"FEDE|108"
52295,"FEDE|108"
52296,"FEDE|112"
52298,"FEDE|108"
52306,"FEDE|108"
52309,"FEDE|112"
52311,"FEDE|107"
52312,"FEDE|103"
52313,"FEDE|103"
52314,"FEDE|112"
52315,"FEDE|108"
52319,"FEDE|108"
52320,"FEDE|137"
52321,"FEDE|111"
52323,"FEDE|105"
52327,"FEDE|105"
52338,"FEDE|123"
52339,"FEDE|132"
52356,"FEDE|111"
52359,"FEDE|102"
52360,"FEDE|110"
52366,"FEDE|102"
52367,"FEDE|102"
52368,"FEDE|110"
52369,"FEDE|102"
52373,"FEDE|123"
52381,"FEDE|110"
52382,"FEDE|102"
52383,"FEDE|110"
52384,"FEDE|110"
52387,"FEDE|116"
52390,"FEDE|116"
52391,"FEDE|107"
52397,"FEDE|124"
52412,"FEDE|124"
52413,"FEDE|109"
52416,"FEDE|124"
52422,"FEDE|111"
52423,"FEDE|111"
52425,"FEDE|106"
52436,"FEDE|103"
52438,"FEDE|114"
52440,"FEDE|118"
52441,"FEDE|114"
52443,"FEDE|110"
52444,"FEDE|102"
52447,"FEDE|114"
52448,"FEDE|114"
52450,"FEDE|105"
52451,"FEDE|103"
52452,"FEDE|102"
52453,"FEDE|118"
52456,"FEDE|118"
52457,"FEDE|110"
52459,"FEDE|113"
52461,"FEDE|118"
52462,"FEDE|114"
52474,"FEDE|101"
52480,"FEDE|413"
52486,"FEDE|107"
52489,"FEDE|114"
52492,"FEDE|103"
52493,"FEDE|103"
52494,"FEDE|107"
52497,"FEDE|107"
52498,"FEDE|106"
52500,"FEDE|103"
52501,"FEDE|106"
52505,"FEDE|106"
52506,"FEDE|107"
52510,"FEDE|106"
52513,"FEDE|103"
52516,"FEDE|103"
52518,"FEDE|102"
52522,"FEDE|101"
52524,"FEDE|114"
52529,"FEDE|106"
52535,"FEDE|101"
52541,"FEDE|107"
52544,"FEDE|107"
52547,"FEDE|106"
52548,"FEDE|103"
52552,"FEDE|111"
52554,"FEDE|111"
52557,"FEDE|105"
52563,"FEDE|113"
52576,"FEDE|127"
52579,"FEDE|102"
52584,"FEDE|108"
52591,"FEDE|106"
52592,"FEDE|102"
52618,"FEDE|107"
52619,"FEDE|108"
52621,"FEDE|105"
52622,"FEDE|103"
52623,"FEDE|106"
52624,"FEDE|107"
52626,"FEDE|108"
52628,"FEDE|105"
52630,"FEDE|106"
52632,"FEDE|107"
52633,"FEDE|108"
52634,"FEDE|110"
52636,"FEDE|108"
52641,"FEDE|106"
52648,"FEDE|106"
52649,"FEDE|101"
52654,"FEDE|107"
52656,"FEDE|108"
52660,"FEDE|103"
52663,"FEDE|101"
52701,"FEDE|117"
52703,"FEDE|112"
52704,"FEDE|103"
52706,"FEDE|107"
52707,"FEDE|101"
52708,"FEDE|108"
52710,"FEDE|109"
52712,"FEDE|108"
52713,"FEDE|108"
52714,"FEDE|117"
52718,"FEDE|108"
52719,"FEDE|108"
52725,"FEDE|101"
52755,"FEDE|107"
52758,"FEDE|102"
52759,"FEDE|107"
52762,"FEDE|132"
52768,"FEDE|125"
52776,"FEDE|117"
52780,"FEDE|111"
52782,"FEDE|105"
52783,"FEDE|111"
52785,"FEDE|102"
52786,"FEDE|111"
52792,"FEDE|102"
52794,"FEDE|123"
52804,"FEDE|108"
52811,"FEDE|245"
52828,"FEDE|605"
52843,"FEDE|111"
52918,"FEDE|117"
52931,"FEDE|115"
52939,"FEDE|402"
52948,"FEDE|133"
52971,"FEDE|116"
52981,"FEDE|221"
52999,"FEDE|115"
53017,"FEDE|107"
53019,"FEDE|604"
53023,"FEDE|113"
53026,"FEDE|103"
53028,"FEDE|103"
53037,"FEDE|111"
53046,"FEDE|105"
53057,"FEDE|102"
53058,"FEDE|108"
53063,"FEDE|113"
53064,"FEDE|107"
53066,"FEDE|110"
53069,"FEDE|108"
53071,"FEDE|110"
53072,"FEDE|102"
53073,"FEDE|107"
53075,"FEDE|113"
53076,"FEDE|113"
53077,"FEDE|102"
53082,"FEDE|106"
53084,"FEDE|110"
53087,"FEDE|110"
53091,"FEDE|110"
53092,"FEDE|110"
53094,"FEDE|108"
53095,"FEDE|110"
53096,"FEDE|110"
53099,"FEDE|110"
53100,"FEDE|110"
53103,"FEDE|108"
53106,"FEDE|119"
53107,"FEDE|103"
53119,"FEDE|123"
53125,"FEDE|106"
53128,"FEDE|112"
53132,"FEDE|107"
53133,"FEDE|107"
53135,"FEDE|107"
53136,"FEDE|106"
53138,"FEDE|107"
53140,"FEDE|102"
53141,"FEDE|106"
53142,"FEDE|107"
53143,"FEDE|103"
53144,"FEDE|106"
53146,"FEDE|106"
53149,"FEDE|107"
53151,"FEDE|107"
53155,"FEDE|106"
53157,"FEDE|125"
53158,"FEDE|125"
53159,"FEDE|111"
53160,"FEDE|107"
53161,"FEDE|107"
53162,"FEDE|112"
53163,"FEDE|122"
53168,"FEDE|112"
53170,"FEDE|107"
53174,"FEDE|107"
53175,"FEDE|107"
53179,"FEDE|106"
53180,"FEDE|122"
53183,"FEDE|111"
53184,"FEDE|111"
53190,"FEDE|122"
53191,"FEDE|107"
53192,"FEDE|107"
53195,"FEDE|106"
53196,"FEDE|107"
53197,"FEDE|107"
53198,"FEDE|111"
53200,"FEDE|106"
53203,"FEDE|107"
53205,"FEDE|107"
53208,"FEDE|107"
53209,"FEDE|107"
53210,"FEDE|107"
53212,"FEDE|107"
53215,"FEDE|107"
53218,"FEDE|102"
53219,"FEDE|107"
53220,"FEDE|107"
53221,"FEDE|107"
53223,"FEDE|107"
53229,"FEDE|107"
53230,"FEDE|107"
53237,"FEDE|107"
53240,"FEDE|107"
53242,"FEDE|122"
53244,"FEDE|107"
53245,"FEDE|107"
53247,"FEDE|125"
53248,"FEDE|107"
53250,"FEDE|125"
53255,"FEDE|125"
53256,"FEDE|112"
53257,"FEDE|125"
53264,"FEDE|107"
53265,"FEDE|112"
53267,"FEDE|107"
53273,"FEDE|107"
53294,"FEDE|413"
53301,"FEDE|101"
53311,"FEDE|109"
53314,"FEDE|101"
53317,"FEDE|133"
53322,"FEDE|105"
53323,"FEDE|109"
53326,"FEDE|106"
53330,"FEDE|604"
53331,"FEDE|107"
53335,"FEDE|107"
53340,"FEDE|408"
53345,"FEDE|106"
53360,"FEDE|403"
53365,"FEDE|109"
53374,"FEDE|105"
53377,"FEDE|110"
53398,"FEDE|111"
53405,"FEDE|410"
53423,"FEDE|110"
53443,"FEDE|108"
53447,"FEDE|102"
53448,"FEDE|105"
53449,"FEDE|108"
53451,"FEDE|105"
53452,"FEDE|102"
53455,"FEDE|105"
53456,"FEDE|102"
53457,"FEDE|102"
53463,"FEDE|108"
53472,"FEDE|604"
53476,"FEDE|102"
53481,"FEDE|103"
53486,"FEDE|124"
53498,"FEDE|109"
53517,"FEDE|109"
53525,"FEDE|134"
53532,"FEDE|413"
53541,"FEDE|102"
53547,"FEDE|123"
53552,"FEDE|212"
53568,"FEDE|403"
53572,"FEDE|403"
53575,"FEDE|115"
53578,"FEDE|106"
53580,"FEDE|103"
53581,"FEDE|122"
53582,"FEDE|101"
53584,"FEDE|112"
53586,"FEDE|101"
53587,"FEDE|103"
53588,"FEDE|106"
53590,"FEDE|102"
53594,"FEDE|112"
53595,"FEDE|217"
53599,"FEDE|137"
53602,"FEDE|103"
53605,"FEDE|115"
53609,"FEDE|115"
53610,"FEDE|112"
53612,"FEDE|103"
53614,"FEDE|217"
53615,"FEDE|217"
53618,"FEDE|137"
53619,"FEDE|114"
53621,"FEDE|102"
53622,"FEDE|115"
53623,"FEDE|106"
53627,"FEDE|115"
53632,"FEDE|217"
53634,"FEDE|114"
53636,"FEDE|106"
53637,"FEDE|114"
53638,"FEDE|103"
53642,"FEDE|115"
53643,"FEDE|102"
53646,"FEDE|217"
53647,"FEDE|103"
53649,"FEDE|106"
53650,"FEDE|122"
53652,"FEDE|101"
53654,"FEDE|102"
53655,"FEDE|101"
53656,"FEDE|217"
53659,"FEDE|102"
53661,"FEDE|114"
53665,"FEDE|102"
53668,"FEDE|122"
53669,"FEDE|217"
53670,"FEDE|114"
53672,"FEDE|106"
53673,"FEDE|115"
53674,"FEDE|217"
53676,"FEDE|103"
53681,"FEDE|101"
53684,"FEDE|114"
53685,"FEDE|103"
53690,"FEDE|115"
53692,"FEDE|112"
53693,"FEDE|103"
53694,"FEDE|102"
53695,"FEDE|122"
53696,"FEDE|217"
53697,"FEDE|103"
53699,"FEDE|217"
53703,"FEDE|112"
53704,"FEDE|115"
53705,"FEDE|106"
53708,"FEDE|122"
53709,"FEDE|101"
53710,"FEDE|114"
53711,"FEDE|137"
53713,"FEDE|101"
53715,"FEDE|101"
53738,"FEDE|121"
53740,"FEDE|103"
53743,"FEDE|101"
53744,"FEDE|102"
53746,"FEDE|106"
53748,"FEDE|108"
53752,"FEDE|101"
53757,"FEDE|103"
53758,"FEDE|108"
53759,"FEDE|106"
53760,"FEDE|112"
53762,"FEDE|108"
53763,"FEDE|108"
53766,"FEDE|108"
53767,"FEDE|103"
53768,"FEDE|107"
53770,"FEDE|102"
53771,"FEDE|121"
53772,"FEDE|112"
53773,"FEDE|112"
53774,"FEDE|102"
53775,"FEDE|107"
53778,"FEDE|121"
53780,"FEDE|112"
53781,"FEDE|108"
53782,"FEDE|113"
53783,"FEDE|103"
53784,"FEDE|101"
53786,"FEDE|106"
53787,"FEDE|108"
53793,"FEDE|103"
53794,"FEDE|106"
53796,"FEDE|103"
53797,"FEDE|103"
53798,"FEDE|108"
53801,"FEDE|108"
53802,"FEDE|102"
53814,"FEDE|402"
53816,"FEDE|105"
53828,"FEDE|109"
53830,"FEDE|109"
53831,"FEDE|109"
53833,"FEDE|109"
53836,"FEDE|219"
53839,"FEDE|109"
53852,"FEDE|603"
53883,"FEDE|134"
53890,"FEDE|102"
53891,"FEDE|111"
53892,"FEDE|107"
53897,"FEDE|113"
53899,"FEDE|102"
53908,"FEDE|403"
53920,"FEDE|102"
53923,"FEDE|102"
53926,"FEDE|107"
53927,"FEDE|106"
53928,"FEDE|106"
53932,"FEDE|107"
53934,"FEDE|106"
53935,"FEDE|108"
53936,"FEDE|112"
53938,"FEDE|107"
53940,"FEDE|108"
53942,"FEDE|108"
53943,"FEDE|108"
53944,"FEDE|103"
53946,"FEDE|107"
53947,"FEDE|107"
53948,"FEDE|108"
53952,"FEDE|108"
53953,"FEDE|107"
53957,"FEDE|112"
53969,"FEDE|122"
53970,"FEDE|113"
53972,"FEDE|102"
53973,"FEDE|103"
53976,"FEDE|103"
53980,"FEDE|102"
53984,"FEDE|103"
53987,"FEDE|103"
53990,"FEDE|108"
53993,"FEDE|125"
53996,"FEDE|110"
53997,"FEDE|107"
54000,"FEDE|106"
54005,"FEDE|105"
54007,"FEDE|118"
54010,"FEDE|109"
54016,"FEDE|109"
54021,"FEDE|112"
54024,"FEDE|109"
54025,"FEDE|105"
54028,"FEDE|107"
54029,"FEDE|115"
54030,"FEDE|107"
54031,"FEDE|110"
54032,"FEDE|107"
54033,"FEDE|118"
54034,"FEDE|107"
54043,"FEDE|105"
54045,"FEDE|107"
54047,"FEDE|101"
54050,"FEDE|106"
54054,"FEDE|107"
54057,"FEDE|118"
54059,"FEDE|202"
54062,"FEDE|109"
54071,"FEDE|242"
54099,"FEDE|403"
54101,"FEDE|218"
54102,"FEDE|101"
54125,"FEDE|109"
54131,"FEDE|115"
54142,"FEDE|125"
54145,"FEDE|242"
54156,"FEDE|125"
54160,"FEDE|604"
54184,"FEDE|410"
54186,"FEDE|123"
54194,"FEDE|202"
54196,"FEDE|107"
54198,"FEDE|103"
54199,"FEDE|107"
54200,"FEDE|124"
54201,"FEDE|110"
54202,"FEDE|110"
54205,"FEDE|107"
54208,"FEDE|110"
54209,"FEDE|107"
54214,"FEDE|202"
54215,"FEDE|107"
54219,"FEDE|124"
54220,"FEDE|107"
54224,"FEDE|110"
54226,"FEDE|124"
54228,"FEDE|107"
54231,"FEDE|103"
54234,"FEDE|103"
54235,"FEDE|110"
54238,"FEDE|124"
54239,"FEDE|107"
54241,"FEDE|108"
54244,"FEDE|107"
54245,"FEDE|103"
54246,"FEDE|107"
54249,"FEDE|110"
54251,"FEDE|107"
54255,"FEDE|110"
54257,"FEDE|107"
54258,"FEDE|108"
54260,"FEDE|110"
54261,"FEDE|101"
54263,"FEDE|107"
54264,"FEDE|110"
54265,"FEDE|110"
54267,"FEDE|110"
54268,"FEDE|107"
54269,"FEDE|101"
54272,"FEDE|110"
54273,"FEDE|108"
54275,"FEDE|107"
54277,"FEDE|103"
54280,"FEDE|107"
54281,"FEDE|110"
54285,"FEDE|132"
54288,"FEDE|128"
54301,"FEDE|111"
54307,"FEDE|115"
54310,"FEDE|402"
54312,"FEDE|402"
54368,"FEDE|604"
54369,"FEDE|101"
54377,"FEDE|252"
54378,"FEDE|105"
54385,"FEDE|101"
54387,"FEDE|109"
54390,"FEDE|402"
54396,"FEDE|102"
54397,"FEDE|221"
54401,"FEDE|102"
54403,"FEDE|102"
54409,"FEDE|125"
54421,"FEDE|109"
54440,"FEDE|105"
54445,"FEDE|604"
54447,"FEDE|105"
54453,"FEDE|103"
54456,"FEDE|103"
54458,"FEDE|105"
54460,"FEDE|116"
54461,"FEDE|103"
54462,"FEDE|105"
54466,"FEDE|107"
54467,"FEDE|103"
54469,"FEDE|109"
54471,"FEDE|113"
54472,"FEDE|108"
54473,"FEDE|105"
54475,"FEDE|137"
54479,"FEDE|113"
54481,"FEDE|107"
54482,"FEDE|105"
54484,"FEDE|113"
54486,"FEDE|137"
54488,"FEDE|105"
54489,"FEDE|105"
54493,"FEDE|113"
54494,"FEDE|116"
54498,"FEDE|105"
54501,"FEDE|137"
54506,"FEDE|116"
54522,"FEDE|102"
54526,"FEDE|101"
54528,"FEDE|105"
54529,"FEDE|102"
54533,"FEDE|109"
54535,"FEDE|108"
54536,"FEDE|108"
54538,"FEDE|109"
54541,"FEDE|102"
54545,"FEDE|109"
54546,"FEDE|101"
54548,"FEDE|102"
54549,"FEDE|102"
54550,"FEDE|102"
54554,"FEDE|102"
54566,"FEDE|102"
54567,"FEDE|102"
54574,"FEDE|109"
54576,"FEDE|601"
54578,"FEDE|113"
54584,"FEDE|109"
54590,"FEDE|113"
54609,"FEDE|413"
54611,"FEDE|420"
54625,"FEDE|403"
54631,"FEDE|134"
54653,"FEDE|124"
54684,"FEDE|420"
54693,"FEDE|106"
54704,"FEDE|124"
54707,"FEDE|201"
54708,"FEDE|123"
54734,"FEDE|133"
54740,"FEDE|132"
54756,"FEDE|111"
54763,"FEDE|413"
54765,"FEDE|111"
54786,"FEDE|102"
54806,"FEDE|123"
54807,"FEDE|101"
54815,"FEDE|111"
54827,"FEDE|119"
54840,"FEDE|601"
54854,"FEDE|117"
54866,"FEDE|106"
54868,"FEDE|106"
54869,"FEDE|106"
54871,"FEDE|106"
54873,"FEDE|103"
54874,"FEDE|106"
54875,"FEDE|110"
54877,"FEDE|106"
54879,"FEDE|106"
54895,"FEDE|242"
54902,"FEDE|403"
54908,"FEDE|245"
54916,"FEDE|109"
54917,"FEDE|105"
54920,"FEDE|109"
54922,"FEDE|103"
54924,"FEDE|103"
54925,"FEDE|107"
54927,"FEDE|107"
54928,"FEDE|105"
54937,"FEDE|123"
54955,"FEDE|112"
54958,"FEDE|117"
54971,"FEDE|111"
54972,"FEDE|124"
54974,"FEDE|105"
54976,"FEDE|102"
54977,"FEDE|102"
54978,"FEDE|102"
54979,"FEDE|102"
54982,"FEDE|103"
54983,"FEDE|105"
54984,"FEDE|102"
54985,"FEDE|109"
54987,"FEDE|102"
54989,"FEDE|102"
54990,"FEDE|109"
54993,"FEDE|102"
54994,"FEDE|102"
54997,"FEDE|105"
54998,"FEDE|109"
54999,"FEDE|124"
55001,"FEDE|109"
55002,"FEDE|103"
55003,"FEDE|109"
55005,"FEDE|109"
55006,"FEDE|102"
55007,"FEDE|124"
55009,"FEDE|102"
55015,"FEDE|108"
55017,"FEDE|105"
55018,"FEDE|108"
55022,"FEDE|101"
55024,"FEDE|108"
55025,"FEDE|108"
55028,"FEDE|102"
55041,"FEDE|129"
55079,"FEDE|121"
55081,"FEDE|604"
55082,"FEDE|101"
55084,"FEDE|106"
55085,"FEDE|101"
55086,"FEDE|101"
55087,"FEDE|106"
55088,"FEDE|121"
55094,"FEDE|110"
55117,"FEDE|107"
55129,"FEDE|132"
55141,"FEDE|242"
55158,"FEDE|109"
55163,"FEDE|221"
55166,"FEDE|109"
55173,"FEDE|237"
55201,"FEDE|134"
55209,"FEDE|123"
55214,"FEDE|413"
55243,"FEDE|108"
55244,"FEDE|108"
55249,"FEDE|103"
55252,"FEDE|107"
55253,"FEDE|108"
55255,"FEDE|108"
55260,"FEDE|108"
55263,"FEDE|102"
55335,"FEDE|402"
55342,"FEDE|111"
55372,"FEDE|113"
55377,"FEDE|242"
55379,"FEDE|103"
55380,"FEDE|108"
55382,"FEDE|110"
55384,"FEDE|108"
55389,"FEDE|107"
55390,"FEDE|108"
55398,"FEDE|103"
55399,"FEDE|124"
55400,"FEDE|110"
55401,"FEDE|110"
55402,"FEDE|113"
55406,"FEDE|103"
55407,"FEDE|113"
55408,"FEDE|107"
55409,"FEDE|113"
55410,"FEDE|110"
55413,"FEDE|110"
55415,"FEDE|107"
55416,"FEDE|107"
55417,"FEDE|108"
55419,"FEDE|110"
55423,"FEDE|110"
55427,"FEDE|107"
55430,"FEDE|101"
55431,"FEDE|101"
55433,"FEDE|124"
55434,"FEDE|107"
55436,"FEDE|124"
55437,"FEDE|107"
55438,"FEDE|101"
55442,"FEDE|107"
55443,"FEDE|105"
55444,"FEDE|125"
55453,"FEDE|111"
55454,"FEDE|117"
55458,"FEDE|115"
55507,"FEDE|245"
